shortcode,url,caption,date,location,likes
BuKcOoSAq4F,https://www.instagram.com/p/BuKcOoSAq4F/,"Bahagia hanya akan menjadi hal yang begitu rumit jika kita terlalu tinggi menggantungkan harap.
.
.
#arahlangkah 
#senja 
#senjakopikita
#senjanusantara
#senjasudutkota
#sunset
#sunset_pics 
#sunsetlover
#sunset_ig
#sunsetnusantara
#sunsetlampung
#sunsetlampungselatan
#kopisenja
#penikmatsenja 
#pecandurindu 
#pemujalara
#budaksajak
#hitskalianda 
#kalianda
#kaliandaig
#lampung 
#lampuunggeh
#lampunghits 
#explorelampungselatan 
#explorelampung
#visitlampung 
#visitlampungselatan",2019-02-21 23:59:27,,64
Bt-rG8-Acez,https://www.instagram.com/p/Bt-rG8-Acez/,"Tak melulu tentang senja dan jingga, kadang mendung dengan keabu-abuannya pun punya cara sendiri untuk membuat pesona.
.
#mendung 
#mendungtakberartihujan 
#hujan
#langitabuabu
#pecandurindu 
#pemujalara
#budaksajak
#hitskalianda 
#kalianda
#kaliandaig
#lampung 
#lampuunggeh
#lampunghits 
#explorelampungselatan 
#explorelampung
#visitlampung 
#visitlampungselatan",2019-02-17 10:18:35,,64
Bt8J0C7AWnH,https://www.instagram.com/p/Bt8J0C7AWnH/,"Aku adalah pelukan hangat yang kau ubah menjadi pipi yang basah, lalu; berakhir patah.
.
#dongengdongengyangtakutuh
#boycandra 
#senja 
#senjakopikita
#senjanusantara
#senjasudutkota
#sunset
#sunset_pics 
#sunsetlover
#sunset_ig
#sunsetnusantara
#sunsetlampung
#sunsetlampungselatan
#kopisenja
#penikmatsenja 
#pecandurindu 
#pemujalara
#budaksajak
#hitskalianda 
#kalianda
#kaliandaig
#lampung 
#lampuunggeh
#lampunghits 
#explorelampungselatan 
#explorelampung
#visitlampung 
#visitlampungselatan",2019-02-16 10:49:10,,64
Bt5z7qpgxkt,https://www.instagram.com/p/Bt5z7qpgxkt/,"Kau cantik hari ini
.
.
#senja 
#senjakopikita
#senjanusantara
#senjasudutkota
#sunset
#sunset_pics 
#sunsetlover
#sunset_ig
#sunsetnusantara
#sunsetlampung
#sunsetlampungselatan
#kopisenja
#penikmatsenja 
#pecandurindu 
#pemujalara
#budaksajak
#hitskalianda 
#kalianda
#kaliandaig
#lampung 
#lampuunggeh
#lampunghits 
#explorelampungselatan 
#explorelampung
#visitlampung 
#visitlampungselatan",2019-02-15 13:00:31,,57
Bt2mPPcgrW_,https://www.instagram.com/p/Bt2mPPcgrW_/,"Kesalahan ku adalah menjadikanmu alasan atas segala rindu.
.
.
#disforiainersia 
#distilasialkena
#wiranagara 
#senja 
#senjakopikita
#senjanusantara
#senjasudutkota
#sunset
#sunset_pics 
#sunsetlover
#sunset_ig
#sunsetnusantara
#sunsetlampung
#sunsetlampungselatan
#kopisenja
#penikmatsenja 
#pecandurindu 
#pemujalara
#budaksajak
#hitskalianda 
#kalianda
#kaliandaig
#lampung 
#lampuunggeh
#lampunghits 
#explorelampungselatan 
#explorelampung
#visitlampung 
#visitlampungselatan",2019-02-14 07:02:06,,108
Btx9yBEA9Ui,https://www.instagram.com/p/Btx9yBEA9Ui/,"Bagi yang masih sibuk bersenang-senang dan lupa cara mengenang, bersiaplah selalu, sebab bahagia hanya kesedihan yang tinggal menunggu waktu.
.
Disforia inersia

#disforiainersia 
#distilasialkena
#wiranagara 
#senja 
#senjakopikita
#senjanusantara
#senjasudutkota
#sunset
#sunset_pics 
#sunsetlover
#sunset_ig
#sunsetnusantara
#sunsetlampung
#sunsetlampungselatan
#kopisenja
#penikmatsenja 
#pecandurindu 
#pemujalara
#budaksajak
#hitskalianda 
#kalianda
#kaliandaig
#lampung 
#lampuunggeh
#lampunghits 
#explorelampungselatan 
#explorelampung
#visitlampung 
#visitlampungselatan",2019-02-12 11:54:19,,79
BtveolgnoS1,https://www.instagram.com/p/BtveolgnoS1/,"Aku masih menatap setiap sekat dari tangis yang kau tempelkan lekat-lekat. Membuat dadaku ditumbuhi ruang tamu dengan namamu sebagai singgah paling indah yang berkunjung sesekali, yang kurindukan berkali-kali.
.
.
Disforia inersia

#disforiainersia 
#distilasialkena
#wiranagara 
#senja 
#senjakopikita
#senjanusantara
#senjasudutkota
#sunset
#sunset_pics 
#sunsetlover
#sunset_ig
#sunsetnusantara
#sunsetlampung
#sunsetlampungselatan
#kopisenja
#penikmatsenja 
#pecandurindu 
#pemujalara
#budaksajak
#hitskalianda 
#kalianda
#kaliandaig
#lampung 
#lampuunggeh
#lampunghits 
#explorelampungselatan 
#explorelampung
#visitlampung 
#visitlampungselatan",2019-02-11 12:40:58,,102
Btf7v4WhXGo,https://www.instagram.com/p/Btf7v4WhXGo/,"Sepertinya sesekali bertanya nelayan bisa menjadi salah satu opsi. Karena nelayan tau kapan waktu yang tepat untuk berlayar dan berlabuh pulang.
.
#sanset #fisherman #pelelanganikan #ship #ocean #senja #visitlampungselatan #lampungselatan #explorelampungselatan",2019-02-05 11:47:31,,36
BroSUZFBZoP,https://www.instagram.com/p/BroSUZFBZoP/,"Santaikyakdipantai
#pantaikerangmas #makassar #santimacanang #santrinusantara #visitbogor2018 #visitlampungselatan #visitlampungtimur",2018-12-21 00:35:53,,46
BqYej_wnros,https://www.instagram.com/p/BqYej_wnros/,"Terletak di Kec. Suoh, Lampung barat tepatnya di TNBBS (Taman Nasional Bukit Barisan Selatan) Suguhan alam yang sangat asri nan indah, berkunjung ke tempat wisata berupa ""Keramikan"" yaitu Belerang yg mengering lalu mengeras dan menjadi seperti keramik, sebelum ke tempat wisata kita akan disuguhkan dengan padang rumput yang luas selama perjalanan berjalan kaki.

Seperti di slide 1, itu bekas Keramikan yang runtuh.. Kebayang banget kalau salah nginjek terus kecebur waduh jadi pepes wkwk, Alhamdulillah nya warga sekitar udah nandain yang mana aja yang boleh di lewati ✌️

#lampung 
#lampungbarat 
#pariwisatalampungbarat 
#sumatra 
#photography 
#tbbs 
#tamannasionalbukitbarisanselatan 
#suohlampungbarat 
#lfl 
#danauasam 
#visitlampung 
#visitlampungselatan
#nirwana
#pesonaindonesia 
#pesonaindonesia_id",2018-11-20 00:43:38,,98
Bonf7DPBqrX,https://www.instagram.com/p/Bonf7DPBqrX/,"Menara Siger sebagai ikon kebanggaan masyarakat Lampung dan menjadi titik nol Sumatra. .
.
.
.
.
.
.
.
.
-06.10.2018-
#visitlampung #visitlampungselatan #lampunginsta #lampungselatan #pesonalampung #pesonaindonesia #pesonalampungselatan #eksplorelampung  #welcomelampung #eksplorlampungselatan #lampunghits #lampungpunyacerita #menarasiger #lampungselatan #menarasigerlampung #titiknolsumatra #pesonaindonesia #hijabtraveller #hijabfashion #hijabootd #indonesiaku #travelling #wonderfullindonesia",2018-10-07 03:41:20,,58
BlVLfkAAwM7,https://www.instagram.com/p/BlVLfkAAwM7/,Erniesto X Avicii,2018-07-17 11:23:37,,52
BlCmBEGFA0W,https://www.instagram.com/p/BlCmBEGFA0W/,"Ini Seperti Mimpi 😇
#pulaupahawanglampung #visitlampungselatan",2018-07-10 06:08:30,,43
Bj9CpGVnpxH,https://www.instagram.com/p/Bj9CpGVnpxH/,"Slamat siang bradda & sistta semoga hari ini kalian tidak lupa bahagianya yah, dan yg mudik hati hati di jalan smoga selamat sampai tujuan lalu ini adalah kiriminan video dari acara di @pantai_minangrua  kemarin yg di adakan oleh @pelanpelannusantara semoga kita dapat di pertemukan lagi di acara selanjutnya amin JAH BLESS U Man !!
.
.
.
#ceritapetani #petanisingkong #jamaicansounds #reggaecoustic 
#stagepinggirpantai #lampungselatan #lampungselatanwonderfull
#visitlampungselatan #pesonaindonesia #pelanpelannusantara 
#sahuronthebeach #pantaiminangruabahari #desaklawi #reggaemusic",2018-06-13 05:51:48,,77
BjrgHKJnWz2,https://www.instagram.com/p/BjrgHKJnWz2/,"Titik nol Sumatera Selatan
#menara #siger #menarasiger #lampung #sumatera #menarasigerlampung #menarasigerlampungselatan #titiknolsumateraselatan #visitlampung #lampungselatan #khagommufakat #visitlampungselatan #perbukitan #bukit #beautifulscenery",2018-06-06 10:22:59,,6
BjrTp67HtrV,https://www.instagram.com/p/BjrTp67HtrV/,"Titik nol Sumatera Selatan
#menara #siger #menarasiger #lampung #sumatera #menarasigerlampung #menarasigerlampungselatan #titiknolsumateraselatan #visitlampung #lampungselatan #khagommufakat #visitlampungselatan #perbukitan #bukit #beautifulscenery",2018-06-06 08:34:08,,4
BjWwhubHr_H,https://www.instagram.com/p/BjWwhubHr_H/,"Titik nol Sumatera Selatan
#menara #siger #menarasiger #lampung #sumatera #menarasigerlampung #menarasigerlampungselatan #titiknolsumateraselatan #visitlampung #lampungselatan #khagommufakat #visitlampungselatan",2018-05-29 09:02:22,,6
BhVfk3Ql1zD,https://www.instagram.com/p/BhVfk3Ql1zD/,"Angan-angan tak semulus khayalan.
.
Orang lain mah tau nya ""si Fidha banyak duit, jalan-jalan mulu"" kenyataanya ga seindah itu loh. Tapi sosial media itu emang keren bgt si, cuma foto begini aja bisa merubah persektif orang banyak. Bahkan bisa menimbulkan ke-irian & kesyirikan orang lain.
.
Padahal mah yak sampe ditempat ini aja banyak pengorbanannya. Pantat tepos kelamaan di perjalanan, badan linu pegel2 nyeri sendi, kurang tidur bahkan sampe kurang kasih sayang *jangan baper jangan caper donk*.
.
Banyak yg nyinyir ""orang kaya jalan2 mulu, orang kaya foto kece mulu, orang kaya buang2 duit mulu"" NAAH !! Daripada dipikirin pake pikiran, mending di aminin aja udah. Si penyinyir ini scara ga langsung dia mendoa kan loh supaya gw jadi orang kaya. Keren!! Semoga di jabah doa doa kalian 👏

#travelblogger #traveladdict #travelsteller #travelling #backpackerindonesia #backpackerlife #backpacker_pics #pulaumaitemlampung #menarapandan #pahawang #visitlampungselatan",2018-04-09 04:12:13,,61
BfTf4n_nzRB,https://www.instagram.com/p/BfTf4n_nzRB/,"Pemandangan di lampung
#lampung 
#lfl 
#lfl 
#like4like 
#likeforfollow 
#foto 
#lamo 
#dari
#wa
#visitlampung 
#visitlampungselatan",2018-02-17 16:33:39,,10
BedOPgWhao7,https://www.instagram.com/p/BedOPgWhao7/,"Silaturahmi ... Aniv YNCI Lampung Selatan ☺☺ gak ada rasa lelah menempuh perjalanan yg jauh tapi itu Semua terbayar dengan solidaritas sadulur sadayana soo happy 😅💃💃
.
.
.
#anivyncilampungselatan
#gasspoll 
#pacaranhalallebihasik 
#touring 
#visitlampungselatan 
#happy 
#papahtouringmamahshoping",2018-01-27 14:40:30,,17
Bdy3vK2he3D,https://www.instagram.com/p/Bdy3vK2he3D/,"Rajabasa 
#beach #beachline #beachlife #sea #clear #cloudy #rajabasa #mtrajabasa #lampung #kalianda #visitindonesia #visitkalianda #visitlampung #visitsumatra #visitlampungselatan #sands #bay #bayview #escape #getlost #beautifuldestinations #trip #travel #vacation #backpacking #pesonaindonesia",2018-01-11 03:55:44,,75
BdxJj8Sha98,https://www.instagram.com/p/BdxJj8Sha98/,"4.20

#beach #beachline #beachlife #island #krakatau #krakatoa #laguna #lagunahelau #alaualau #afternoon #nofilter #sunset #bluesky #cloudy #escape #trip #travel #vacation #backpacking #visitindonesia #visitsumatra #visitlampung #lampungselatan #visitlampungselatan #pesonaindonesia",2018-01-10 11:53:01,,72
Bdp0WqrhvIz,https://www.instagram.com/p/Bdp0WqrhvIz/,"Secara kebetulan

#raflesiaarnoldi #raflesia #raflesiabengkulu #bunga #bungabangkai #nightlife #escape #hunting #mouser #indorifle #rifle #airrifle #visitlampungselatan #lampungselatan #kalianda #visitkalianda #visitindonesia #indonesia #pesonaindonesia #visitlampung #visitsumatra #sumatra",2018-01-07 15:33:01,,74
BbrbqdOF0FI,https://www.instagram.com/p/BbrbqdOF0FI/,"Ini adalah salah satu view keren di Pantai Kahai yang terletak di kecamatan Rajabasa Kabupaten Lampung Selatan
Fasilitas dipantau ini lumayan lengkap ada kolam renang, wahana anak-anak, Kolam Air Laut, juga bisa ke Pulau Mengkudu dengan menggunakan perahu yang didalamnya terdapat Kumpulan Batu Lapis yang sangat indah ..... Yuks Wisata Ke Kahai 
#kahaibeach #batulapis #mengkuduisland #visitlampungselatan #travelling #mytripmyadventure

Foto taken by : @warsito 
This Post Present By Akhtar Clodi Jagonya Clodi Murah
#clodi #clodimurah #clodiimpor #clodilokal #jualclodi",2017-11-19 13:32:57,,12
BYlQtuEA3HV,https://www.instagram.com/p/BYlQtuEA3HV/,Semburat sunrise penuh romantisme @elty_krakatoa thanks nice view... #explorelampung #kaliandabeach #triplampung #travelling #like4like #highlights #visitlampungselatan #wisataalam  #wisata,2017-09-03 14:27:39,,38
BWL8PNMnEKM,https://www.instagram.com/p/BWL8PNMnEKM/,"Summer vibes .
.
Pahawang - 2017
.
.
.
.
.
.
.

#vsco #vscofilter #instagood #instanesia #explorelampung #exploreindonesia #instatravel #instatravellingpic #visitsumatra #visitindonesia #pahawangbeach #pantaiindonesia #pahawangisland #pulaupahawang #pahawangbesar #visitlampungselatan #lampungselatan #wonderfulindonesia",2017-07-06 01:24:56,,57
BUtBb0_hSo3,https://www.instagram.com/p/BUtBb0_hSo3/,"Grosir & Eceran
👉Al - Qur'an lokal dan Impor
➡Al Qur'an Al Quddus
➡Beirut
➡Tafsir Jalalain
➡Tafsir Al Ibriz ➡Dll
👉Kitab2 Madrasah
➡Yanbu'a ➡Nahwu,Shorof
➡Kitab Kuning
➡Bulughul Marom
➡Dll
👉Seragam Yanbu'a
👉Perlengkapan Haji/Umroh
👉Air Mineral KHQ
👉Herbal ➡Aneka Madu
➡Minyak Zaitun
➡Habbatussauda
➡Madu Kesuburan
👉Parfume Local Import
➡Bibit Minyak Wangi
➡Parfume Impor
Pusat Grosir&Eceran 
Distributor TOKO NINA
Jalan Menara no 2 Kudus
perempatan selatan Masjid Menara Kudus 
WA 085740189757
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
. . .5#
#

#pesonalampungselatan
#lampungselatanmenarik
#lampungselatandise
#lampungselatanourlandpark
#mebellampungselatan

#lampungselatanshop
#lampungselatanfurniture
#lampungselatanonlineseller
#lampungselatancase
#visitlampungselatan

#onlylampungselatan
#lovelampungselatan
#lampungselatanantik
#lampungselatancraft
#lampungselatankekinian_

#lampungselatanonline
#lampungselatantoday
#lampungselatanindah
#lampungselatanday
#interiorlampungselatan

#lampungselatanhitzz
#lampungselatankita
#lampungselatanminimalis
#lampungselatanrepost
#pikniklampungselatan",2017-05-30 04:42:29,,47
BUgXlG7hzsN,https://www.instagram.com/p/BUgXlG7hzsN/,"Keren kak @Regrann from @nickosalasa -  Tapa Kera - Lampung

#Lampung #lampunggeh #photographer #pantai #love #photographer #photographylampung #asia  #beach #islam #kalianda #visitlampung #visitlampungselatan #lampungselatan #photography #islam #islamic #quote #qoran #Krui #indonesia #bandarlampung #bali #landscape #humanphotography #human #interest #picture #adventure #longexposure #love #longexpo",2017-05-25 06:45:52,,69
BUdr0ouADyc,https://www.instagram.com/p/BUdr0ouADyc/,"Grosir & Eceran
👉Al - Qur'an lokal dan Impor
➡Al Qur'an Al Quddus
➡Beirut
➡Tafsir Jalalain
➡Tafsir Al Ibriz ➡Dll
👉Kitab2 Madrasah
➡Yanbu'a ➡Nahwu,Shorof
➡Kitab Kuning
➡Bulughul Marom
➡Dll
👉Seragam Yanbu'a
👉Perlengkapan Haji/Umroh
👉Air Mineral KHQ
👉Herbal ➡Aneka Madu
➡Minyak Zaitun
➡Habbatussauda
➡Madu Kesuburan
👉Parfume Local Import
➡Bibit Minyak Wangi
➡Parfume Impor
Pusat Grosir&Eceran 
Distributor TOKO NINA
Jalan Menara no 2 Kudus
perempatan selatan Masjid Menara Kudus 
WA 085740189757
.
.
.
.
.
.
. .. ..
.
.
.
.
.
.
..
. ...
.
.
.
.
.#pesonalampungselatan
#lampungselatanmenarik
#lampungselatandise
#lampungselatanourlandpark
#mebellampungselatan

#lampungselatanshop
#lampungselatanfurniture
#lampungselatanonlineseller
#lampungselatancase
#visitlampungselatan

#onlylampungselatan
#lovelampungselatan
#lampungselatanantik
#lampungselatancraft
#lampungselatankekinian_

#lampungselatanonline
#lampungselatantoday
#lampungselatanindah
#lampungselatanday
#interiorlampungselatan

#lampungselatanhitzz
#lampungselatankita
#lampungselatanminimalis
#lampungselatanrepost
#pikniklampungselatan",2017-05-24 05:45:02,,2
BTs16GjBKYK,https://www.instagram.com/p/BTs16GjBKYK/,"Sekali layar berkembang, pantang surut ketepian. 
Kalau sudah terdampar, jangan harap kembali keperairan! 😂
.
.
#paantaikedu #pantaikedukalianda #pantaikedulamsel #pantailagon #pantailagonkalianda #kalianda #lamsel #lampungselatan #lampung #pesonakalianda #pesonalampung #karam #terdampar #kapalkaram #pantaikalianda #pantai #tukangjalan #officialtukangjalan #visitkalianda #visitlamsel #visitlampungselatan #visitlampung @amrisianturi",2017-05-05 06:30:22,,27
BTjS5xQBW-r,https://www.instagram.com/p/BTjS5xQBW-r/,Senja di pesisir Kalianda Lampung Selatan #vitsea#visitlampungselatan#kalianda#bllaaaarder,2017-05-01 13:31:20,,24
BL5LYJKBLQN,https://www.instagram.com/p/BL5LYJKBLQN/,"Seperti biasa dengan gaya yang sama.
#cool #mtma #visitlampung #lampunggeh #hiddenparadise #visitlampungselatan",2016-10-23 05:17:42,,34
BL3NmeujFz4,https://www.instagram.com/p/BL3NmeujFz4/,"BERHENTI di tengah perjalanan akan lebih sulit dan terasa lebih melelahkan daripada terus BERJALAN hingga sampai TUJUAN. 
#lampung #lampunggeh #lampunggram
#lampunggham #lampunginsta #lampunginside #visitlampung #instameetlampung #jelajahlampung #kelilinglampung #lampungselatan #tanjungtuha #tanjungtua #sea #beach #visitindonesia #negriku_bagus #visitlampungselatan #trip #triplampung #Indonesia #instagram #weekend #view #tampan #anakbolang #Blora #lampungwisataku",2016-10-22 10:58:40,,51
BKXu8kHgynf,https://www.instagram.com/p/BKXu8kHgynf/,,2016-09-15 09:02:57,,61
BKVz7Roggod,https://www.instagram.com/p/BKVz7Roggod/,,2016-09-14 15:07:59,,62
BKS7a1Zge6g,https://www.instagram.com/p/BKS7a1Zge6g/,,2016-09-13 12:15:44,,51
BKQLsQ9AtkN,https://www.instagram.com/p/BKQLsQ9AtkN/,,2016-09-12 10:40:12,,36
BKPYKbXgodH,https://www.instagram.com/p/BKPYKbXgodH/,,2016-09-12 03:09:56,,27
BKPXeRtAmVT,https://www.instagram.com/p/BKPXeRtAmVT/,,2016-09-12 03:03:54,,56
BJ96qlbgu8s,https://www.instagram.com/p/BJ96qlbgu8s/,,2016-09-05 08:25:05,,64
BJ94o-agHFM,https://www.instagram.com/p/BJ94o-agHFM/,,2016-09-05 08:07:24,,61
BJ52NIOAYJW,https://www.instagram.com/p/BJ52NIOAYJW/,,2016-09-03 18:29:09,,50
BJ5AfWRATxA,https://www.instagram.com/p/BJ5AfWRATxA/,,2016-09-03 10:39:47,,41
BJ477b_gK-r,https://www.instagram.com/p/BJ477b_gK-r/,,2016-09-03 09:59:56,,39
BJ43C_ygDmY,https://www.instagram.com/p/BJ43C_ygDmY/,,2016-09-03 09:17:16,,34
BJ3vYFbgjf2,https://www.instagram.com/p/BJ3vYFbgjf2/,,2016-09-02 22:51:00,,44
BJ3q7SsgRzk,https://www.instagram.com/p/BJ3q7SsgRzk/,,2016-09-02 22:12:07,,37
BJ3h2I0gyTN,https://www.instagram.com/p/BJ3h2I0gyTN/,,2016-09-02 20:52:46,,34
BJ3g7IrAPYf,https://www.instagram.com/p/BJ3g7IrAPYf/,,2016-09-02 20:44:43,,29
BJ3far_A5mS,https://www.instagram.com/p/BJ3far_A5mS/,,2016-09-02 20:31:33,,30
BJ3evV9gBua,https://www.instagram.com/p/BJ3evV9gBua/,,2016-09-02 20:25:38,,34
BJ3eXYIAYLq,https://www.instagram.com/p/BJ3eXYIAYLq/,,2016-09-02 20:22:21,,26
BJ3PfJrAiD8,https://www.instagram.com/p/BJ3PfJrAiD8/,,2016-09-02 18:12:21,,27
BJ3JtbXA-7h,https://www.instagram.com/p/BJ3JtbXA-7h/,,2016-09-02 17:21:52,,32
BJ3DwXnAsRp,https://www.instagram.com/p/BJ3DwXnAsRp/,,2016-09-02 16:29:50,,25
BJ3CZDJATh4,https://www.instagram.com/p/BJ3CZDJATh4/,,2016-09-02 16:17:55,,37
BJ28XV6AieU,https://www.instagram.com/p/BJ28XV6AieU/,,2016-09-02 15:25:15,,34
BJ25flFgdNL,https://www.instagram.com/p/BJ25flFgdNL/,,2016-09-02 15:00:10,,41
BJ1IgAzABoU,https://www.instagram.com/p/BJ1IgAzABoU/,,2016-09-01 22:32:49,,45
BJ1HrzzA3oR,https://www.instagram.com/p/BJ1HrzzA3oR/,,2016-09-01 22:25:41,,37
BJ1GxoWgSCk,https://www.instagram.com/p/BJ1GxoWgSCk/,,2016-09-01 22:17:45,,45
BJ0Bg3pgnUU,https://www.instagram.com/p/BJ0Bg3pgnUU/,,2016-09-01 12:12:32,,43
BJ0AknXAkx0,https://www.instagram.com/p/BJ0AknXAkx0/,,2016-09-01 12:04:18,,34
BJz5EGig0G7,https://www.instagram.com/p/BJz5EGig0G7/,,2016-09-01 10:58:42,,32
BJzesQNgT3Q,https://www.instagram.com/p/BJzesQNgT3Q/,,2016-09-01 07:08:15,,36
BJyyuVVgzHU,https://www.instagram.com/p/BJyyuVVgzHU/,"Tebing pantai teluk nipah
#pantaiteluknipahkalianda  #visitlampungselatan",2016-09-01 00:44:03,,11
BJyybaygwPA,https://www.instagram.com/p/BJyybaygwPA/,"Panorama pantai teluk nipah
#pantaiteluknipahkalianda 
#visitlampungselatan  #visitlampung 
#eksplorlampungselatan 
#eksplorlampung",2016-09-01 00:41:28,,12
BJyG21-gDP8,https://www.instagram.com/p/BJyG21-gDP8/,,2016-08-31 18:20:44,,25
BJyCrdTglvH,https://www.instagram.com/p/BJyCrdTglvH/,,2016-08-31 17:44:14,,28
BJyBwF7AU7a,https://www.instagram.com/p/BJyBwF7AU7a/,,2016-08-31 17:36:07,,27
BJyAIJQglQO,https://www.instagram.com/p/BJyAIJQglQO/,,2016-08-31 17:21:56,,30
BJxxhX3gkud,https://www.instagram.com/p/BJxxhX3gkud/,,2016-08-31 15:14:18,,31
BJxm1yxAMGt,https://www.instagram.com/p/BJxm1yxAMGt/,,2016-08-31 13:40:58,,17
BJxlQQag8px,https://www.instagram.com/p/BJxlQQag8px/,,2016-08-31 13:27:07,,14
BJxbcLuAQtF,https://www.instagram.com/p/BJxbcLuAQtF/,,2016-08-31 12:01:21,,29
BJvRLXJAbtF,https://www.instagram.com/p/BJvRLXJAbtF/,Amazing capture by @rnislvia,2016-08-30 15:53:12,,32
BJvPDIkgLkA,https://www.instagram.com/p/BJvPDIkgLkA/,Bagaimana pendapat mu...... ?! Indah kan.... ?! Sangat indah..... !!! Itu tepat nya. Makanya hastag nya baik nya #nipahbaybeach atau #pantaiteluknipahkalianda supaya gak kecampur ma teluk nipah nya negara jiran kita. Sayang punya kita nya Bro / Sis.,2016-08-30 15:34:36,,32
BJu3hKdAlmN,https://www.instagram.com/p/BJu3hKdAlmN/,Kegiatan seperti ini seperti nya wajib kita support ya....?! ( Harian Tribun Lampung tgl 30 Agustus 2016 hal 13 ),2016-08-30 12:08:59,,30
BJtr1ZfAEg7,https://www.instagram.com/p/BJtr1ZfAEg7/,From : @dickyangga.maulanayasha,2016-08-30 01:07:39,,30
BJtqoddgA4M,https://www.instagram.com/p/BJtqoddgA4M/,From : @doddy.a.s,2016-08-30 00:57:09,,27
BJtoxTpAimT,https://www.instagram.com/p/BJtoxTpAimT/,Merdeka.....! From : @sintiaidris,2016-08-30 00:40:52,,22
BJtjxiyg92g,https://www.instagram.com/p/BJtjxiyg92g/,From : @masteguh78,2016-08-29 23:57:13,,29
BJtjUAAAY_9,https://www.instagram.com/p/BJtjUAAAY_9/,From : @restipratiwii01,2016-08-29 23:53:11,,30
BJti4EbAJym,https://www.instagram.com/p/BJti4EbAJym/,From : @oki_hernanda06 .... semangat anak2 muda yg perlu kita apresiasi,2016-08-29 23:49:22,,27
BJn9d1lgmBj,https://www.instagram.com/p/BJn9d1lgmBj/,From : @shinta_167,2016-08-27 19:46:16,,32
BJn9HyCgqux,https://www.instagram.com/p/BJn9HyCgqux/,From : @komunitas_peta,2016-08-27 19:43:16,,27
BJn7jFrAGRn,https://www.instagram.com/p/BJn7jFrAGRn/,From : @masteguh78,2016-08-27 19:29:31,,28
BJaZ4kFj725,https://www.instagram.com/p/BJaZ4kFj725/,"Nice to meet u
°
°
Saat menyeberang ke Lampung, mendekati Pelabuhan Bakauheni akan tampak bangunan kuning nan megah di atas bukit. Itulah Menara Siger, titik nol Sumatera Selatan.
Menara Siger merupakan salah satu ikon khas Lampung yang terlihat dari Pelabuhan Bakauheni, bahkan jika cuaca mendukung, dari Pelabuhan Merak sudah dapat terlihat dengan jelas. °
°
#menarasiger #menarasigerlampung #explorelampungselatan #explorampung #pelabuhanbakauheni #sigertower #lampunghits #visitlampungselatan #wisatalampungselatan #soulthlampung #jrramadhanpart2",2016-08-22 13:25:13,,66
BItNO_2hcxr,https://www.instagram.com/p/BItNO_2hcxr/,"Maka keindahan mana lagi yang akan kau dustakan.

LAMPUNG😘😘 .
.
.
.
#jalanjalan #kelilinglampung
#eksplorelampung #insidelampung #lampungparadise #instalampung  #visitlampung #visitlampung2016 #lampunggeh  #holidaylampung #visitlampungselatan #kalianda #lampung #piknik #eksploreindonesia #Indonesia",2016-08-05 00:08:52,,56
BHgJREOgdQG,https://www.instagram.com/p/BHgJREOgdQG/,#visitlampungselatan #postlampung,2016-07-06 01:52:40,,7
BGThbQHCJUX,https://www.instagram.com/p/BGThbQHCJUX/,"Yakin gak mau yg seger gini? 
#juice #sopbuah #bazarramadhan #ramadhanmubarak #ramadhan #bakauheni #visitlampungselatan #visitlampung",2016-06-06 07:42:16,,1
BGTVkd0CJSG,https://www.instagram.com/p/BGTVkd0CJSG/,"Avocado Juice.. Rasakan sensasi nikmat dan segar nya jus buah tanpa gula buatan

#juice #sopbuah #bazarramadhan #ramadhanmubarak #ramadhan #bakauheni #visitlampungselatan #visitlampung",2016-06-06 05:58:40,,2
BF5NyqWiJRh,https://www.instagram.com/p/BF5NyqWiJRh/,"Custom Birthday Cake . . . . . 
#anekacake #anekacookies #bakauheni #bakery #visitlampung #visitlampungselatan",2016-05-27 02:30:26,,3
BF5NfGuCJQ5,https://www.instagram.com/p/BF5NfGuCJQ5/,"Custom Birthday Cake
. . . . 
#anekacookies #anekacake #bakery #bakauheni #visitlampungselatan #visitlampung",2016-05-27 02:27:46,,1
BF5NThTCJQj,https://www.instagram.com/p/BF5NThTCJQj/,"Bolu Pisang &  Bolu Pandan
. . . . 
Ready open for AidilFitri

#anekacookies #anekacake #oleholehlampung #visitlampung #visitlampungselatan #bakauheni",2016-05-27 02:26:11,,2
BFlFRu1Lp88,https://www.instagram.com/p/BFlFRu1Lp88/,"""Transportasi laut selat sunda""

Loc. Pelabuhan bakauheni-lampung
.
.
.
#sea #seaport #sundastrait #instanesia_id #nikon #visitlampung #indonesiaituindah #nikkor #vintage #dailylife #wp2016 #landscape #interest #transportation #bakauheni #lampungselatan #visitlampungselatan #tonekillers",2016-05-19 06:51:14,,38
BFjaChyKcj5,https://www.instagram.com/p/BFjaChyKcj5/,"Dermaga 
lokasi: Kalianda - Lampung Selatan, Indonesia

#dermaga
#pelabuhan #potraitindonesia
#portofkalianda #kotapelabuhan #visitlampungselatan #kotakalianda #phinisi #pesonabahariindonesia #travellers #indonesiatambahkeren",2016-05-18 15:14:10,,8
